품종,등급,최고가,최저가,평균단가,날짜
부사,7단,60000.0,60000.0,60000.0,2024년 06월 26일
미안마,7단,156200.0,45900.0,94601.0,2024년 06월 26일
미안마,상,105200.0,26000.0,62285.0,2024년 06월 26일
부사,보통,28900.0,27100.0,28418.0,2024년 06월 26일
부사,5단,73000.0,73000.0,73000.0,2024년 06월 26일
미안마,8단,132200.0,41000.0,87923.0,2024년 06월 27일
미안마,보통,59000.0,20000.0,26624.0,2024년 06월 27일
미안마,상,115500.0,31600.0,74929.0,2024년 06월 27일
미안마,3단,283000.0,64200.0,207386.0,2024년 06월 27일
미안마,5단,158900.0,48000.0,124025.0,2024년 06월 27일
미안마,4단,150000.0,60000.0,120354.0,2024년 06월 27일
미안마,2단,282000.0,282000.0,282000.0,2024년 06월 27일
부사,3단,239100.0,233100.0,235500.0,2024년 06월 27일
미안마,6단,158900.0,48000.0,111353.0,2024년 06월 27일
부사,4단,155100.0,60000.0,99510.0,2024년 06월 27일
미안마,7단,143000.0,45000.0,103022.0,2024년 06월 27일
부사,6단,148900.0,58900.0,78536.0,2024년 06월 27일
부사,상,100000.0,24000.0,57498.0,2024년 06월 27일
후브락스,보통,26900.0,23300.0,24663.0,2024년 06월 27일
후브락스,7단,60000.0,60000.0,60000.0,2024년 06월 27일
후브락스,6단,60000.0,60000.0,60000.0,2024년 06월 27일
후브락스,5단,55900.0,55900.0,55900.0,2024년 06월 27일
부사,보통,48900.0,23300.0,26540.0,2024년 06월 27일
후브락스,4단,66000.0,66000.0,66000.0,2024년 06월 27일
부사,8단,82000.0,50000.0,71091.0,2024년 06월 27일
부사,7단,135500.0,55900.0,77408.0,2024년 06월 27일
부사,5단,158900.0,60000.0,84500.0,2024년 06월 27일
후브락스,상,51500.0,36900.0,48459.0,2024년 06월 27일
미안마,8단,122000.0,77000.0,100700.0,2024년 06월 28일
부사,5단,78000.0,78000.0,78000.0,2024년 06월 28일
미안마,2단,290000.0,290000.0,290000.0,2024년 06월 28일
미안마,4단,146900.0,85900.0,134115.0,2024년 06월 28일
미안마,5단,158900.0,95200.0,144879.0,2024년 06월 28일
미안마,6단,156900.0,78000.0,120870.0,2024년 06월 28일
미안마,7단,132200.0,86000.0,115456.0,2024년 06월 28일
미안마,상,120000.0,33900.0,85139.0,2024년 06월 28일
미안마,3단,260000.0,198800.0,255231.0,2024년 06월 28일
피덱스,상,70000.0,56900.0,68544.0,2024년 06월 28일
피덱스,5단,100000.0,100000.0,100000.0,2024년 06월 28일
미안마,보통,75000.0,24900.0,36301.0,2024년 06월 28일
피덱스,보통,30200.0,29900.0,29917.0,2024년 06월 28일
부사,7단,71000.0,71000.0,71000.0,2024년 06월 28일
피덱스,4단,105000.0,105000.0,105000.0,2024년 06월 28일
부사,보통,30000.0,23500.0,25971.0,2024년 06월 28일
부사,상,58900.0,37900.0,52506.0,2024년 06월 28일
부사,6단,75900.0,75900.0,75900.0,2024년 06월 28일
미안마,6단,100000.0,100000.0,100000.0,2024년 06월 29일
미안마,3단,277000.0,277000.0,277000.0,2024년 06월 29일
미안마,5단,110000.0,108800.0,108892.0,2024년 06월 29일
미안마,4단,145900.0,110000.0,142310.0,2024년 06월 29일
미안마,보통,32900.0,13900.0,20238.0,2024년 06월 29일
미안마,상,95000.0,29900.0,61002.0,2024년 06월 29일
미안마,7단,90000.0,90000.0,90000.0,2024년 06월 29일
부사,3단,321500.0,321500.0,321500.0,2024년 07월 01일
미안마,2단,187000.0,187000.0,187000.0,2024년 07월 01일
미안마,3단,369000.0,100000.0,258096.0,2024년 07월 01일
미안마,5단,219000.0,58000.0,131542.0,2024년 07월 01일
미안마,6단,210000.0,56000.0,123892.0,2024년 07월 01일
미안마,7단,189000.0,52000.0,116837.0,2024년 07월 01일
미안마,8단,159800.0,42900.0,95374.0,2024년 07월 01일
미안마,4단,239000.0,57000.0,140555.0,2024년 07월 01일
미안마,상,145500.0,31900.0,86404.0,2024년 07월 01일
부사,8단,109800.0,109800.0,109800.0,2024년 07월 01일
미안마,보통,79000.0,24500.0,37739.0,2024년 07월 01일
부사,6단,156900.0,156900.0,156900.0,2024년 07월 01일
부사,5단,149200.0,149200.0,149200.0,2024년 07월 01일
부사,4단,189500.0,189500.0,189500.0,2024년 07월 01일
부사,7단,139900.0,139900.0,139900.0,2024년 07월 01일
부사,상,115900.0,94500.0,110829.0,2024년 07월 01일
부사,보통,61500.0,59900.0,60327.0,2024년 07월 01일
미안마,보통,57900.0,17000.0,30569.0,2024년 07월 02일
부사,4단,122000.0,70000.0,104615.0,2024년 07월 02일
미안마,3단,330000.0,136900.0,258189.0,2024년 07월 02일
미안마,5단,149500.0,61000.0,116082.0,2024년 07월 02일
미안마,6단,141300.0,60000.0,101851.0,2024년 07월 02일
미안마,상,121000.0,25200.0,68838.0,2024년 07월 02일
미안마,4단,159800.0,68900.0,122572.0,2024년 07월 02일
미안마,8단,118500.0,41500.0,74497.0,2024년 07월 02일
부사,보통,53000.0,23100.0,26948.0,2024년 07월 02일
부사,3단,221000.0,221000.0,221000.0,2024년 07월 02일
부사,상,82000.0,26900.0,44261.0,2024년 07월 02일
부사,5단,129500.0,74000.0,99334.0,2024년 07월 02일
부사,8단,65900.0,65900.0,65900.0,2024년 07월 02일
미안마,7단,128000.0,55900.0,96708.0,2024년 07월 02일
부사,6단,121000.0,72000.0,110111.0,2024년 07월 02일
부사,7단,105000.0,69000.0,94714.0,2024년 07월 02일
부사,보통,27000.0,25000.0,25827.0,2024년 07월 03일
부사,상,33000.0,28900.0,31633.0,2024년 07월 03일
미안마,보통,60200.0,23000.0,31348.0,2024년 07월 03일
미안마,8단,89900.0,28900.0,72817.0,2024년 07월 03일
미안마,7단,129800.0,28900.0,95549.0,2024년 07월 03일
미안마,6단,137900.0,64000.0,111471.0,2024년 07월 03일
미안마,4단,149800.0,64100.0,120600.0,2024년 07월 03일
미안마,3단,296600.0,228000.0,271568.0,2024년 07월 03일
미안마,상,120000.0,27900.0,72180.0,2024년 07월 03일
미안마,5단,152300.0,65900.0,121638.0,2024년 07월 03일
미안마,8단,80000.0,69800.0,74929.0,2024년 07월 04일
미안마,5단,145900.0,79000.0,108062.0,2024년 07월 04일
미안마,3단,219800.0,177000.0,209100.0,2024년 07월 04일
미안마,4단,136200.0,73900.0,106521.0,2024년 07월 04일
미안마,6단,139800.0,80000.0,108586.0,2024년 07월 04일
미안마,보통,60200.0,22500.0,32385.0,2024년 07월 04일
부사,상,48900.0,26900.0,39625.0,2024년 07월 04일
미안마,7단,130000.0,71000.0,101651.0,2024년 07월 04일
부사,보통,26000.0,23000.0,24652.0,2024년 07월 04일
미안마,상,112000.0,31900.0,67722.0,2024년 07월 04일
미안마,8단,80000.0,69800.0,74274.0,2024년 07월 05일
미안마,4단,125900.0,60900.0,90390.0,2024년 07월 05일
미안마,5단,102000.0,66000.0,83634.0,2024년 07월 05일
미안마,3단,291100.0,289900.0,290167.0,2024년 07월 05일
미안마,상,91200.0,31900.0,59062.0,2024년 07월 05일
미안마,7단,98000.0,69000.0,81339.0,2024년 07월 05일
미안마,6단,102900.0,69000.0,82859.0,2024년 07월 05일
썸머프린스,보통,68900.0,68900.0,68900.0,2024년 07월 05일
썸머프린스,상,78900.0,77000.0,78478.0,2024년 07월 05일
썸머프린스,8단,98200.0,98200.0,98200.0,2024년 07월 05일
썸머프린스,9단,84200.0,84200.0,84200.0,2024년 07월 05일
미안마,보통,50500.0,19000.0,27050.0,2024년 07월 05일
썸머프린스,7단,104000.0,104000.0,104000.0,2024년 07월 05일
썸머프린스,6단,120000.0,120000.0,120000.0,2024년 07월 05일
미안마,보통,44000.0,19500.0,29970.0,2024년 07월 06일
미안마,상,86900.0,28900.0,53274.0,2024년 07월 06일
미안마,8단,53500.0,53500.0,53500.0,2024년 07월 06일
미안마,6단,112500.0,55900.0,78471.0,2024년 07월 06일
미안마,4단,129900.0,66000.0,112310.0,2024년 07월 06일
미안마,3단,280000.0,280000.0,280000.0,2024년 07월 06일
미안마,7단,97000.0,50000.0,70600.0,2024년 07월 06일
미안마,5단,130100.0,68100.0,99479.0,2024년 07월 06일
아오리,상,63000.0,63000.0,63000.0,2024년 07월 08일
아오리,7단,99800.0,99800.0,99800.0,2024년 07월 08일
아오리,6단,116600.0,116600.0,116600.0,2024년 07월 08일
미안마,보통,72100.0,20300.0,36248.0,2024년 07월 08일
미안마,상,116000.0,24500.0,78027.0,2024년 07월 08일
썸머킹,5단,139900.0,131000.0,136465.0,2024년 07월 08일
미안마,8단,125900.0,60000.0,92845.0,2024년 07월 08일
미안마,5단,166900.0,68000.0,125837.0,2024년 07월 08일
미안마,4단,168000.0,67000.0,121183.0,2024년 07월 08일
아오리,8단,73900.0,73900.0,73900.0,2024년 07월 08일
미안마,7단,140000.0,64000.0,110559.0,2024년 07월 08일
미안마,3단,310000.0,76200.0,267243.0,2024년 07월 08일
미안마,6단,158000.0,59000.0,121822.0,2024년 07월 08일
미안마,2단,281100.0,281100.0,281100.0,2024년 07월 08일
썸머킹,보통,67000.0,50000.0,60021.0,2024년 07월 08일
썸머킹,6단,137500.0,112000.0,125357.0,2024년 07월 08일
썸머프린스,보통,65900.0,36900.0,60571.0,2024년 07월 08일
썸머프린스,7단,116200.0,60300.0,96317.0,2024년 07월 08일
썸머프린스,8단,94500.0,60500.0,79922.0,2024년 07월 08일
썸머프린스,6단,129800.0,60200.0,122899.0,2024년 07월 08일
썸머프린스,5단,149600.0,83000.0,137709.0,2024년 07월 08일
썸머프린스,9단,82500.0,61500.0,73680.0,2024년 07월 08일
썸머킹,4단,143300.0,139200.0,140763.0,2024년 07월 08일
썸머프린스,4단,147700.0,130000.0,143827.0,2024년 07월 08일
썸머킹,상,86900.0,54100.0,74864.0,2024년 07월 08일
썸머킹,9단,82300.0,61100.0,72607.0,2024년 07월 08일
썸머킹,8단,93300.0,65900.0,84042.0,2024년 07월 08일
썸머킹,7단,115200.0,77000.0,107650.0,2024년 07월 08일
썸머프린스,상,98500.0,30200.0,74933.0,2024년 07월 08일
미안마,8단,119000.0,36900.0,91227.0,2024년 07월 09일
썸머킹,6단,140000.0,122000.0,136499.0,2024년 07월 09일
미안마,보통,68900.0,17000.0,30574.0,2024년 07월 09일
미안마,상,122000.0,20000.0,75623.0,2024년 07월 09일
미안마,3단,312000.0,76000.0,292600.0,2024년 07월 09일
썸머프린스,8단,106900.0,106900.0,106900.0,2024년 07월 09일
미안마,4단,140000.0,58900.0,115975.0,2024년 07월 09일
미안마,2단,330000.0,330000.0,330000.0,2024년 07월 09일
미안마,6단,150000.0,41900.0,111094.0,2024년 07월 09일
썸머킹,4단,145000.0,143900.0,144450.0,2024년 07월 09일
미안마,5단,152000.0,53900.0,118277.0,2024년 07월 09일
미안마,7단,145000.0,36900.0,104092.0,2024년 07월 09일
부사,상,60600.0,43900.0,52705.0,2024년 07월 09일
썸머킹,9단,80000.0,58900.0,73036.0,2024년 07월 09일
썸머프린스,7단,128900.0,128900.0,128900.0,2024년 07월 09일
썸머프린스,5단,141900.0,141900.0,141900.0,2024년 07월 09일
썸머킹,7단,126900.0,103900.0,124288.0,2024년 07월 09일
썸머킹,보통,65900.0,14900.0,58009.0,2024년 07월 09일
썸머프린스,6단,136900.0,136900.0,136900.0,2024년 07월 09일
부사,보통,30900.0,21400.0,28091.0,2024년 07월 09일
썸머킹,상,84100.0,63300.0,73060.0,2024년 07월 09일
썸머프린스,상,73900.0,64100.0,66550.0,2024년 07월 09일
썸머프린스,보통,60100.0,60100.0,60100.0,2024년 07월 09일
썸머킹,5단,143900.0,140000.0,141226.0,2024년 07월 09일
썸머킹,8단,108900.0,93500.0,103713.0,2024년 07월 09일
썸머프린스,9단,70000.0,70000.0,70000.0,2024년 07월 09일
썸머프린스,6단,136900.0,83900.0,103834.0,2024년 07월 10일
아오리,5단,138900.0,138900.0,138900.0,2024년 07월 10일
아오리,6단,125900.0,125900.0,125900.0,2024년 07월 10일
아오리,9단,63000.0,63000.0,63000.0,2024년 07월 10일
아오리,8단,83300.0,55500.0,79329.0,2024년 07월 10일
미안마,보통,68900.0,18000.0,27544.0,2024년 07월 10일
아오리,7단,90100.0,60000.0,88093.0,2024년 07월 10일
미안마,8단,106000.0,20500.0,60251.0,2024년 07월 10일
미안마,7단,139300.0,22000.0,88990.0,2024년 07월 10일
미안마,6단,144000.0,25000.0,99767.0,2024년 07월 10일
미안마,4단,140000.0,53900.0,105074.0,2024년 07월 10일
